CHR,BP,P,SNP,ZSCORE,EFFECTSIZE,GENE,DISTANCE
15,59643378,0.941220190841705,rs13379769,0.0737,0.0157,BC033962,34626
15,59650288,0.734251335496083,rs8042070,0.3395,-0.021,BC033962,27716
15,59657952,0.99613346089609,rs7497015,0.0048,-0.1384,BC033962,20052
15,59713758,0.583890784764662,rs11071622,0.5477,0.0496,BC033962,29027
15,59884919,0.0467841266654432,rs11630921,1.9882,0.0774,VPS13C,46962
15,59921624,0.0707693765871227,rs17303831,1.807,0.1371,VPS13C,10257
15,60146642,0.455565073061734,rs8039651,0.7462,0.0712,FAM148A,0
15,60191772,0.615227858768776,rs1436954,0.5026,-0.1751,FAM148A,41365
15,60669156,0.253174415789545,rs955529,1.1427,-0.0228,BC131619,47508
15,60704028,0.0017034993506968,rs7168967,3.1376,-0.0955,BC131619,12636
15,60717535,0.380961207207292,rs6494333,0.8761,0.117,BC131619,0
15,60749451,0.862561209127307,rs4594204,0.1731,0.1443,TLN2,0
15,60958642,0.717321354430169,rs489667,0.362,0.2355,TLN2,34761
15,60990221,0.286327974172309,rs12591327,1.0662,0.0371,TLN2,66340
15,61146617,0.0305890559684485,rs4619348,2.1624,0.1235,TPM1,0
15,61381284,0.335105960723013,rs12910654,0.9639,0.0226,APH1B,0
15,61552549,0.116373762721196,rs901269,1.5702,-0.0437,USP3,31313
15,61567683,0.416211256757379,rs10519212,0.813,0.0427,USP3,16179
15,61939855,0.457345664035529,rs11631933,0.7432,-0.0292,HERC1,26656
15,62047997,0.323595840716735,rs16947599,0.9871,0.0028,DAPK2,0
15,62582516,0.0858957811724395,rs16948024,1.7175,0.1691,ZNF609,0
15,62697056,0.0201814942993224,rs2593698,2.323,-0.0546,ZNF609,0
15,63047859,0.97052465332672,rs7183529,0.037,-0.3328,SPG21,0
15,63059717,0.780266616260633,rs4776658,0.279,-0.0688,SPG21,0
15,63132610,0.116684650070965,rs2919352,1.5688,-0.0953,OSTbeta,19
15,63249125,0.568767700809985,rs2945608,0.5699,0.1148,CLPX,0
15,63284449,0.337719212751836,rs2679120,0.9587,0.0119,CILP,0
15,63650970,0.452482871944085,rs2279854,0.7513,0.1072,PTPLAD1,0
15,63847811,0.381150603527203,rs12905244,0.8758,0.1365,DENND4A,0
15,64170061,0.438432930037379,rs8026825,0.7748,0.2382,MEGF11,0
15,64236418,0.197366546606645,rs11632456,1.2891,-0.0948,MEGF11,0
15,64483117,0.429701303364709,rs1025455,0.7897,0.136,MAP2K1,0
15,64565671,0.0164639113936573,rs12899170,2.3985,0.0019,MAP2K1,0
15,64660062,0.677594126434997,rs11637233,0.4157,0.1073,BC016970,1519
15,64816361,0.227447877405211,rs11636413,1.207,-0.0374,SMAD6,0
15,64844114,0.201723278034478,rs16950210,1.2767,-0.0495,SMAD6,0
15,65043390,0.104852695949376,rs371302,1.6218,-0.1276,BX538221,96977
15,65168612,0.714700732380152,rs4776886,0.3656,0.0472,SMAD3,0
15,65238828,0.0990504296496511,rs7180244,1.6495,-0.0568,SMAD3,0
15,65252417,0.583824856905267,rs4776344,0.5478,0.0023,SMAD3,0
15,65388502,0.922931882319972,rs1020359,0.0967,-0.0479,IQCH,0
15,65398120,0.825231141876429,rs17526859,0.2208,-0.0663,IQCH,0
15,65950828,0.681766424095258,rs11071966,0.4101,0.0549,LBXCOR1,37601
15,66031242,0.881678839446977,rs338381,0.1488,-0.0217,PIAS1,102383
15,66034362,0.093597965547815,rs12902929,1.6767,0.0869,PIAS1,99263
15,66067757,0.591552207246423,rs8037902,0.5366,-0.0419,PIAS1,65868
15,66081652,0.659367159474641,rs1532113,0.4408,-0.1083,PIAS1,51973
15,66089198,0.0852547714021057,rs16951552,1.721,0.1982,PIAS1,44427
15,66227520,0.452564418083057,rs17309974,0.7511,0.1494,PIAS1,0
15,66443089,0.729432073654607,rs4776398,0.3459,0.2318,ITGA11,0
15,66719213,0.490925674326718,rs11633874,0.6888,-0.0605,CORO2B,0
15,67116645,0.808867863146588,rs3825853,0.2419,-0.1065,NOX5,0
15,67178532,0.497844264144078,rs8038972,0.6779,-0.0259,AX746773,3332
15,67685053,0.34636674891226,rs4777166,0.9417,0.0609,AK097902,0
15,67732933,0.596614501206204,rs4777169,0.5293,-0.2785,AK097902,40651
15,67916050,0.503858344163746,rs10152118,0.6684,0.1381,BC031958,0
15,68277704,0.472530320519581,rs12442176,0.7184,0.1388,TLE3,100395
15,68322104,0.0206068630795926,rs17767772,2.3151,0.0682,TLE3,144795
15,68375858,0.69022571714595,rs2554820,0.3985,0.019,TLE3,198549
15,68509316,0.747436393750831,rs8043514,0.322,-0.0801,UACA,224630
15,68723971,0.813165978528559,rs34199676,0.2363,0.0991,UACA,9975
15,68821284,0.987326116301119,rs11855828,0.0159,0.104,UACA,0
15,68987500,0.77360848034732,rs16955001,0.2877,0.0923,LRRC49,0
15,69444450,0.939173372229561,rs7162192,0.0763,-0.0569,THSD4,0
15,69511341,0.898906637215987,rs4267263,0.127,-0.0906,THSD4,0
15,70331455,0.68491119123064,rs7183196,0.4058,-7e-04,PARP6,0
15,70441047,0.976717457873747,rs9806212,0.0292,-0.0278,HEXA,0
15,70472001,0.693288791691884,rs16956893,0.3944,-0.1557,TMEM202,5720
15,70789088,0.548046703916043,rs8033604,0.6007,0.0303,BBS4,0
15,70864255,0.288788495585322,rs2278543,1.0608,0.0785,AK127877,0
15,70990174,0.947855055099353,rs11852401,0.0654,-0.0059,DQ583108,10431
15,71117476,0.694681204622611,rs6495044,0.3925,-0.0411,NEO1,14451
15,71323887,0.188842304050922,rs4467039,1.314,0.0202,NEO1,0
15,71882793,0.262800877913833,rs4886630,1.1198,0.0086,C15orf59,51925
15,72375018,0.0745163310784847,rs4887128,1.7834,-0.0563,CCDC33,0
15,72923007,0.761179832741618,rs4489967,0.3039,-0.0898,ULK3,403
15,73135765,0.928803093731403,rs12908919,0.0894,-0.0337,PPCDC,5646
15,73499534,0.42144788056612,rs6495174,0.8039,-0.1035,SIN3A,0
15,73580358,0.548139726975933,rs7178526,0.6006,0.0228,PTPN9,0
15,73754150,0.140918795485049,rs1127648,1.4724,-0.0952,CSPG4,0
15,73911628,0.0208038748241961,rs8040754,2.3115,-0.0479,UBE2Q2,11226
15,74222695,0.328005721094087,rs2955726,0.9781,-0.2347,C15orf27,0
15,74418852,0.0023276973515749,rs874224,3.0449,0.1508,ISL2,0
15,74573896,0.223355066264048,rs157765,1.2177,0.0402,SCAPER,0
15,75383780,0.258138948585838,rs11857294,1.1308,0.0027,SGK269,19393
15,75564687,0.100087389815599,rs7119,1.6444,-0.0331,HMG20A,0
15,75662646,0.134214609628543,rs2682911,1.4977,0.0087,LINGO1,29777
15,75934307,0.334741185884923,rs8031512,0.9646,0.1887,AK308609,59306
15,76293300,0.814502843422815,rs16969580,0.2346,-0.0271,ACSBG1,0
15,76315616,0.736342703225091,rs11637289,0.3367,0.0992,ACSBG1,1663
15,76333244,0.450336038600653,rs11633014,0.7549,0.0353,DNAJA4,10306
15,76774294,0.840887528145686,rs1878397,0.2008,0.0708,DQ582071,41365
15,77015312,0.701606081100181,rs16970287,0.3832,0.0096,CTSH,0
15,77037196,0.233500313013792,rs4408506,1.1914,0.0032,RASGRF1,4144
15,77345201,0.232587763573974,rs9920215,1.1937,-0.0606,ANKRD34C,16999
15,77396485,0.434134633280337,rs16970839,0.7821,-0.0111,TMED3,0
15,77462129,0.925331871025264,rs10163150,0.0937,-0.2461,KIAA1024,49783
15,77542659,0.436809754464775,rs2297773,0.7776,-0.0124,KIAA1024,0
15,77881704,0.955556445755064,rs7167313,0.0557,0.0613,MTHFS,42668
15,78055874,0.101420756196603,rs1879894,1.638,-0.2152,BCL2A1,5177
15,78275723,0.849709694040939,rs12708527,0.1895,-0.0532,FAH,9987
15,78453010,0.53618060098961,rs3817100,0.6186,-0.1087,AB240015,6435
15,78507034,0.142032790230587,rs16972083,1.4683,-0.1431,ARNT2,0
15,78511328,0.482183589367196,rs7184010,0.7028,0.0405,ARNT2,0
15,78537018,0.193686841521412,rs1317674,1.2997,0.0197,ARNT2,0
15,78629744,0.999537436757237,rs12148133,6e-04,0.0149,ARNT2,0
15,78768601,0.836634879698977,rs16972291,0.2062,0.0659,FAM108C1,6105
15,78845562,0.0533607758115977,rs2759321,1.932,0.0966,FAM108C1,10546
15,79084475,0.906906984746456,rs16972633,0.1169,-0.0759,MESDC1,1076
15,79182643,0.554370634490624,rs2663921,0.5912,-0.0424,C15orf26,31055
15,79275274,0.716353103285655,rs9783700,0.3633,0.0082,IL16,999
15,79338886,0.411015147110447,rs7164240,0.8221,-0.0025,IL16,0
15,79543788,0.0113937745336443,rs11855045,2.5304,-0.0427,TMC3,90316
15,79802559,0.760988501831889,rs12912723,0.3042,-0.0937,MEX3B,318623
15,80196972,0.683530681533739,rs2654208,0.4076,0.0613,EFTUD1,12643
15,80341443,0.335522325709462,rs3973875,0.9631,-0.0065,EFTUD1,0
15,81318872,0.582799555966631,rs1256428,0.5493,-0.057,HOMER2,0
15,81454009,0.724890758283436,rs8043020,0.3519,0.0284,FAM103A1,3583
15,81625145,0.802878747694194,rs8041838,0.2496,-0.2756,HDGFRP3,0
15,82510502,0.420967554440722,rs28600121,0.8047,-0.145,ADAMTSL3,10906
15,83407482,0.142861530184746,rs11634975,1.4652,0.0368,PDE8A,0
15,83841398,0.188088116934523,rs4360875,1.3163,-0.1461,AKAP13,0
15,84164168,0.0435566517990083,rs12907270,2.0183,0.1002,KLHL25,24976
15,84189640,0.584635648177937,rs8029093,0.5466,-0.1223,KLHL25,50448
15,84567372,0.673704920569435,rs11073625,0.4211,-0.0577,AGBL1,0
15,84738598,0.273398553952575,rs17670700,1.0953,-0.0023,AGBL1,0
15,85002033,0.037261103047058,rs2447279,2.0829,-0.0046,AGBL1,0
15,85041645,0.30523266014643,rs11636072,1.0253,0.0432,AGBL1,0
15,85496747,0.436309612356126,rs11632375,0.7784,0.0338,AGBL1,123461
15,85590673,0.924511068034917,rs884870,0.0948,-0.0606,AGBL1,217387
15,86020665,0.290521361399442,rs4319733,1.057,-0.0577,TMEM83,96745
15,86074616,0.352028659777716,rs4887323,0.9307,0.0478,AL109700,129371
15,86128135,0.231879506725818,rs1986826,1.1955,0.1076,AL109700,75852
15,86258643,0.0692561857867986,rs7182329,1.8167,-0.094,NTRK3,0
15,86326955,0.885782619705424,rs16941103,0.1436,0.0712,NTRK3,0
15,86463950,0.418529317714274,rs991728,0.809,-0.0533,NTRK3,0
15,86470167,0.130644433666021,rs1426300,1.5116,0.0093,NTRK3,0
15,86556308,0.868987862253562,rs2081556,0.1649,0.0216,NTRK3,0
15,86782483,0.654389502713457,rs8029604,0.4477,0.088,MRPL46,21229
15,86995786,0.0642364521045238,rs8023533,1.8505,0.15,ISG20,0
15,87038205,0.833542102715001,rs7168492,0.2102,-0.0453,ISG20,38323
15,87202113,0.0980500730220228,rs4932439,1.6544,0.0245,ACAN,0
15,87221978,0.0719832344911993,rs17201864,1.7992,0.0171,HAPLN3,0
15,87431480,0.205064222216606,rs293370,1.2673,-0.0134,ABHD2,948
15,87477609,0.792466362705454,rs8027434,0.2631,0.2128,ABHD2,0
15,87644748,0.134217932587489,rs11857748,1.4977,-0.0879,FANCI,0
15,87698531,0.0526197145227343,rs875640,1.938,-0.0316,CR612213,7282
15,87894407,0.862342648906633,rs8025537,0.1734,0.0523,C15orf42,25414
15,88012741,0.135219346964732,rs894161,1.4938,0.1577,PLIN,0
15,88122043,0.415958317928016,rs12900413,0.8135,0.1173,MESP2,0
15,88177804,0.243805353762582,rs12197,1.1655,-0.0664,C15orf38,0
15,88315951,0.643037259345874,rs3844110,0.4635,0.0546,ZNF710,29804
15,88515599,0.444951123325154,rs8042171,0.7639,0.164,SEMA4B,29966
15,88607552,0.0918449710588902,rs4324103,1.6857,-7e-04,NGRN,2346
15,88932591,0.223179932916537,rs11855992,1.2181,0.0404,CRTC3,0
15,89148479,0.324626988964155,rs28385142,0.985,-0.0289,BLM,0
15,89492651,0.549125022720546,rs8024051,0.5991,0.1379,SV2B,77455
15,89602601,0.372470395639539,rs1075839,0.8919,0.049,SV2B,0
15,89898112,0.466052716132253,rs4932554,0.7289,-0.0421,BC036442,59031
15,89952209,0.873180085327476,rs6496845,0.1596,0.2465,BC036442,113128
15,89975915,0.656823248835281,rs7171778,0.4443,-0.0514,BC036442,136834
15,90186300,0.83017841912806,rs4505292,0.2145,0.055,SLCO3A1,11649
15,90241160,0.508271196391433,rs11074025,0.6615,1e-04,SLCO3A1,0
15,90467297,0.691559078870341,rs12443458,0.3967,0.0104,SLCO3A1,0
15,90612491,0.0271307309158146,rs4075125,2.2096,-0.2146,SLCO3A1,104710
15,90782363,0.368581085000187,rs12438164,0.8991,-0.1005,ST8SIA2,0
15,90958637,0.793139432324097,rs8030062,0.2622,0.2013,FAM174B,3045
15,90992831,0.512980923522264,rs285773,0.6542,0.0935,FAM174B,0
15,91022416,0.886439091060311,rs190804,0.1428,0.005,FAM174B,22382
15,91502169,0.956477201310918,rs4238463,0.0546,0.1179,RGMA,68733
15,91682733,0.316956246271729,rs8034782,1.0007,0.0579,AK094352,0
15,91834806,0.705917196813971,rs6497080,0.3773,-0.111,AK094352,0
15,91888920,0.590977054322138,rs4586376,0.5374,-0.0087,AK094352,0
15,92323343,0.74629310821183,rs7402552,0.3235,-0.0398,BC021741,5179
15,92529574,0.171395757934079,rs10162903,1.3677,0.0989,MCTP2,112859
15,92664841,0.412494638934731,rs4328383,0.8195,-0.2214,MCTP2,0
15,92712268,0.255901322234422,rs9652523,1.1361,-0.0047,MCTP2,0
15,92724658,0.392629370559007,rs41474047,0.8549,-0.1501,MCTP2,0
15,93019914,0.764057540800422,rs12440371,0.3002,0.0503,MCTP2,196648
15,93046919,0.389452170813456,rs6496033,0.8606,-0.2194,MCTP2,223653
15,93914379,0.822635414777324,rs9920970,0.2242,-0.0602,AK057337,62300
15,94309033,0.207671051146463,rs768558,1.26,-0.0102,AK307134,303971
15,94364137,0.0471547970082611,rs10852042,1.9849,-0.0394,AK307134,248867
15,94450872,0.791828355984762,rs10520810,0.2639,-0.0566,AK307134,162132
15,94477533,0.0386003835592419,rs17524590,2.0684,0.1713,AK307134,135471
15,94568611,0.687185230199248,rs1992142,0.4027,0.1888,AK307134,44393
15,94793829,0.478921411326155,rs8031224,0.708,0.1721,NR2F2,110783
15,94918992,0.68120682425797,rs2177043,0.4108,-0.0191,DQ600899,193822
15,95047674,0.389177318662405,rs4965129,0.8611,0.0477,DQ600899,65140
15,95132094,0.330913158366457,rs12915633,0.9723,-0.0073,SPATA8,2246
15,95269491,0.9912960822694,rs7162854,0.0109,-0.0897,SPATA8,139643
15,95545108,0.729002879466861,rs1869956,0.3465,0.048,BC024169,336094
15,95576654,0.526482980931178,rs12591732,0.6334,-0.0527,BC024169,304548
15,95640531,0.998304379405454,rs12591032,0.0021,0.0238,BC024169,240671
15,95726471,0.102120351977646,rs12910407,1.6347,-0.0687,BC024169,154731
15,96097480,0.762822576100007,rs8038473,0.3018,-0.1623,LOC91948,0
15,96174122,0.0132757248356938,rs8030861,2.4763,-0.1158,LOC91948,0
15,96256529,0.816321411402896,rs11858877,0.2323,0.014,LOC91948,37867
15,96505594,0.911085027270019,rs8025763,0.1117,-0.021,ARRDC4,187523
15,97092531,0.833600106881931,rs11633294,0.2101,-0.0628,IGF1R,0
15,97390709,0.749111310113221,rs10468174,0.3198,0.0144,LOC145814,24302
15,97617273,0.532991093117744,rs1976589,0.6234,0.0062,LRRC28,0
15,97781658,0.0972588243894279,rs930482,1.6583,0.124,LRRC28,36856
15,97797889,0.665867902338505,rs7162570,0.4318,0.0161,LRRC28,53087
15,97800698,0.614390003029257,rs8032018,0.5038,0.1326,LRRC28,55896
15,98087319,0.234029744518921,rs6598264,1.19,-0.0921,LYSMD4,0
15,98217286,0.724600511603057,rs2573632,0.3523,0.1611,DJ031154,20484
15,98253551,0.802498814417049,rs1347479,0.2501,-0.1502,DJ031154,56749
15,98929865,0.691979528637603,rs1493652,0.3962,-0.0342,LINS1,0
15,99364926,0.528412645449862,rs1993376,0.6304,0.0846,LRRK1,0
15,99386990,0.195123198907822,rs11639307,1.2956,0.0154,LRRK1,0
15,99410306,0.217116453917697,rs4965779,1.2342,0.0029,LRRK1,0
15,99454544,0.454336748458445,rs10459736,0.7482,-0.1612,LRRK1,26705
15,99534320,0.843386160209775,rs3784526,0.1976,0.1611,CHSY1,0
15,99565460,0.620993503835052,rs2014185,0.4944,0.0733,CHSY1,0
15,99583955,0.277917847735807,rs6598437,1.085,-0.0931,CHSY1,0
15,99749687,0.513856430537999,rs3784481,0.6528,-0.2203,PCSK6,0
15,99753680,0.637605475028977,rs1039037,0.471,-0.1492,PCSK6,0
15,99852790,0.933917546644807,rs2047222,0.0829,0.1898,PCSK6,5081
15,99858141,0.298529478954151,rs11247303,1.0396,-0.0592,PCSK6,10432
15,100041294,0.954542902065441,rs12595678,0.057,0.0586,TARSL2,0
16,92220,0.158029025420547,rs12927713,1.4117,0.0776,C16orf35,0
16,360908,0.747882031835616,rs540,0.3214,-0.0313,TMEM8,0
16,395647,0.347236912697554,rs873477,0.94,-0.0976,DECR2,0
16,595263,0.843906433554366,rs4984902,0.1969,0.0165,RAB40C,0
16,930401,0.903539807070047,rs4984727,0.1212,-0.0121,LMF1,0
16,985385,0.305104876169935,rs591332,1.0255,-0.0263,SOX8,8406
16,1666272,0.303667334839702,rs11859205,1.0286,0.0064,CRAMP1L,0
16,1802674,0.169788921950385,rs1742458,1.3729,-0.1103,HAGH,0
16,1803521,0.455677740741521,rs2575357,0.746,-0.0484,HAGH,0
16,2177550,0.0353324464522302,rs26835,2.1045,0.1086,CASKIN1,0
16,2248205,0.397060500690714,rs4787270,0.8469,0.0772,RNPS1,0
16,2452524,0.0678446933161467,rs3810794,1.826,-0.0729,C16orf59,0
16,2577284,0.757011068752035,rs7201584,0.3094,0.0216,PDPK1,0
16,2693181,0.359208037843928,rs3094471,0.9169,0.1111,KCTD5,0
16,2751179,0.768922072136775,rs2240144,0.2938,-0.0438,SRRM2,0
16,3273368,0.64653684804216,rs220378,0.4586,0.0237,ZNF263,119
16,3302018,0.85303779435344,rs757108,0.1852,0.0715,ZNF75A,0
16,4008799,0.159765246557072,rs2531964,1.4059,-0.0812,ADCY9,0
16,4326815,0.431813196046278,rs669561,0.7861,-0.0824,GLIS2,0
16,4355411,0.0339005496352911,rs3747575,2.1213,-0.0482,CORO7,0
16,4543162,0.741695201955736,rs859219,0.3296,0.0083,C16orf5,14346
16,4676317,0.578552757622674,rs841225,0.5555,-0.0821,MGRN1,0
16,4909223,0.612143057864159,rs4038782,0.507,-0.1169,PPL,0
16,5559790,0.431964301271364,rs6500699,0.7858,-0.02,BC108660,0
16,5585573,0.304501103237271,rs13330062,1.0268,0.0063,BC108660,0
16,5643712,0.285181838087738,rs17138268,1.0688,0.1234,BC108660,54572
16,5802165,0.704638616880402,rs7342717,0.3791,-0.0614,BC108660,213025
16,5968452,0.926234557991847,rs2880608,0.0926,-0.0216,BC108660,379312
16,6017550,0.0778623949736357,rs9927022,1.7632,-0.0863,BC108660,428410
16,6255176,0.898225438781083,rs8047922,0.1279,0.0013,BC108660,666036
16,6306727,0.689849525457248,rs8043935,0.3991,0.1386,BC108660,717587
16,6333699,0.755399243440479,rs17435687,0.3115,0.08,BC108660,744559
16,6495434,0.944612659048289,rs17442685,0.0695,0.2758,A2BP1,827317
16,6506665,0.538036942947656,rs17140437,0.6158,-0.1835,A2BP1,816086
16,6615294,0.584533039014786,rs17721102,0.5468,-0.0299,A2BP1,707457
16,6698381,0.485426149796695,rs7188849,0.6976,0.1293,A2BP1,624370
16,6838607,0.863053066888824,rs7196508,0.1725,-0.1404,A2BP1,484144
16,6868071,0.349981133593246,rs8059495,0.9346,-0.0067,A2BP1,454680
16,6939913,0.590156649472192,rs9938068,0.5386,0.0054,A2BP1,382838
16,7110089,0.159499885281548,rs4267321,1.4068,-0.0298,A2BP1,212662
16,7140595,0.214490174781531,rs17737424,1.2413,0.1302,A2BP1,182156
16,7149209,0.499139660503715,rs9937467,0.6758,-0.069,A2BP1,173542
16,7209418,0.538947807624936,rs12050973,0.6144,0.0723,A2BP1,113333
16,7212561,0.422288787085563,rs1882587,0.8025,-0.1498,A2BP1,110190
16,7304524,0.128285684389994,rs8046401,1.5209,-0.2428,A2BP1,18227
16,7377517,0.557274730177596,rs17671857,0.5869,-0.1776,A2BP1,0
16,7445380,0.53039341350086,rs9302851,0.6274,-0.1431,A2BP1,0
16,7560561,0.856127428589389,rs7501025,0.1813,-0.0638,A2BP1,0
16,7609132,0.400427398970351,rs10492764,0.8409,0.0892,A2BP1,0
16,7964934,0.605100648943335,rs6501049,0.5171,-0.0192,A2BP1,262435
16,7982718,0.0950094691943377,rs4787103,1.6695,-0.0467,A2BP1,280219
16,8110734,0.746031312039122,rs12929499,0.3239,-0.067,A2BP1,408235
16,8205881,0.197596664307639,rs8057190,1.2884,-0.0795,BC150511,353827
16,8275106,0.689419075613841,rs995037,0.3996,-0.0684,BC150511,284602
16,8324476,0.766802054829895,rs370603,0.2966,0.0295,BC150511,235232
16,8464467,0.496142875868827,rs7185317,0.6806,0.0614,BC150511,95241
16,8547043,0.281419335864484,rs10431954,1.0771,0.1031,BC150511,12665
16,8778582,0.47117261053063,rs1299926,0.7206,0.0706,ABAT,0
16,8809912,0.316674491157755,rs4985037,1.0013,0.0946,PMM2,0
16,8814526,0.0649041107390076,rs3743807,1.8459,0.0483,PMM2,0
16,8942885,0.150834720814601,rs166232,1.4366,-0.2421,USP7,0
16,9198250,0.0261930457782,rs1510184,2.2233,-0.0682,C16orf72,77195
16,9375312,0.874454065226018,rs171603,0.158,0.019,C16orf72,254257
16,9550121,0.0146007363218814,rs12598431,2.4421,-0.1646,U07199,204651
16,9615769,0.496154029387981,rs718396,0.6806,0.1734,U07199,139003
16,9774888,0.797684785909951,rs2267772,0.2563,-0.1275,GRIN2A,0
16,9818887,0.435283337486908,rs8058295,0.7802,0.0834,GRIN2A,0
16,9966823,0.391348374309018,rs17670396,0.8572,-0.0361,GRIN2A,0
16,10071234,0.0564423315227032,rs8044064,1.9076,-0.0759,GRIN2A,0
16,10493603,0.91007487103343,rs12930861,0.1129,-0.2064,ATF7IP2,8608
16,10695607,0.498019295278937,rs2251984,0.6776,0.0213,TEKT5,0
16,10753492,0.47301595681347,rs9673828,0.7176,-0.1093,NUBP1,0
16,10972808,0.49917235551402,rs16957849,0.6758,0.0049,CLEC16A,0
16,11031797,0.203298699110746,rs7194545,1.2722,-0.0781,CLEC16A,0
16,11107179,0.980989394942299,rs998592,0.0238,-0.012,CLEC16A,0
16,11161534,0.857881041709334,rs16958103,0.1791,-0.0667,CLEC16A,0
16,11350925,0.454589538043365,rs7197188,0.7478,0.1855,C16orf75,0
16,11454212,0.787707866402343,rs4780376,0.2693,0.0394,AK126539,0
16,11612152,0.237509558210149,rs11641184,1.1812,0.1027,LITAF,24423
16,11679956,0.121821759967133,rs8191345,1.5472,0.0248,SNN,0
16,11806735,0.596797083271667,rs8056344,0.529,-0.0027,CR622966,14457
16,11911449,0.853436917765066,rs7204312,0.1847,0.1458,GSPT1,0
16,12205488,0.716230350546539,rs1704130,0.3635,0.1183,SNX29,0
16,12394793,0.533912024227902,rs11645083,0.622,-0.2238,SNX29,0
16,12468247,0.241100925952196,rs42270,1.1722,-0.1683,SNX29,0
16,12472733,0.55314550944604,rs7206244,0.5931,0.0667,SNX29,0
16,12497677,0.759282269515097,rs9806891,0.3064,0.1115,SNX29,0
16,12533345,0.711267427774146,rs7195492,0.3702,-0.0307,SNX29,0
16,12573780,0.645991350291297,rs3948441,0.4593,0.0321,SNX29,0
16,12604587,0.27923000161536,rs11649049,1.0821,-0.185,SNX29,28941
16,12712805,0.346137455198914,rs9936505,0.9421,0.0458,FLJ11151,0
16,13037775,0.743913417682052,rs6498376,0.3267,0.1018,AK000877,124768
16,13064150,0.361087427008897,rs276626,0.9133,-0.0577,AK000877,151143
16,13270214,0.016766163520515,rs886248,2.3918,-0.0963,AK000877,357207
16,13365175,0.191224837908521,rs1858992,1.307,0.0414,AK000877,452168
16,13392460,0.992001205682755,rs4781456,0.01,-0.0385,AK000877,479453
16,13432714,0.592022719560191,rs12708770,0.5359,-0.0406,ERCC4,488800
16,13475172,0.405754828825593,rs6498419,0.8314,-0.1693,ERCC4,446342
16,13489807,0.937009004876018,rs4781495,0.079,-0.0572,ERCC4,431707
16,13864824,0.0649420977570117,rs11865632,1.8457,-0.0659,ERCC4,56690
16,14047838,0.662198100239038,rs4781565,0.4369,0.075,MKL2,24858
16,15079619,0.48862749687396,rs11644601,0.6925,0.0431,RRN3,0
16,15420076,0.486756500788033,rs3844608,0.6955,0.0337,MPV17L,9033
16,15446828,0.661896548466757,rs222135,0.4373,0.0564,C16orf45,0
16,15516530,0.755201312713325,rs7501278,0.3118,-0.0862,C16orf45,0
16,16036752,0.966082947794348,rs246233,0.0425,-0.0779,ABCC1,0
16,16142180,0.470489470520988,rs8061136,0.7217,0.2014,ABCC1,0
16,17105155,0.871151184663177,rs1472427,0.1622,-0.0414,XYLT1,0
16,17109163,0.29859919869341,rs7193152,1.0394,0.1036,XYLT1,0
16,17171569,0.131339142564684,rs13339586,1.5088,0.1311,XYLT1,0
16,17616369,0.412491476396099,rs4781952,0.8195,0.0014,XYLT1,144131
16,17783412,0.441737924236804,rs10445008,0.7693,-0.0299,XYLT1,311174
16,18710891,0.484324734890833,rs1049471,0.6994,-0.0107,ARL6IP1,0
16,18730693,0.333389091538265,rs2291662,0.9673,0.0962,SMG1,0
16,18767973,0.0400407623965293,rs12931729,2.0533,-0.0212,SMG1,0
16,18829852,0.0548378289677203,rs11648990,1.9202,-0.0635,SMG1,0
16,19386253,0.278041128069162,rs6497378,1.0847,0.0037,TMC5,0
16,19409168,0.708928540581837,rs8062507,0.3733,-0.087,TMC5,0
16,19526452,0.764511808985844,rs226897,0.2996,-0.0087,C16orf62,0
16,19811583,0.0546159036457539,rs13333521,1.9219,-0.0759,GPRC5B,7932
16,20132406,0.216344292275608,rs9925900,1.2363,0.0148,GP2,96905
16,20163055,0.975190044846386,rs11074447,0.0311,-0.0133,GP2,66256
16,20246111,0.769289509858936,rs4383154,0.2933,0.014,GP2,0
16,20311598,0.121798543259501,rs7202952,1.5473,0.088,PDILT,0
16,20467878,0.64878981327638,rs9922704,0.4554,0.2006,ACSM2B,0
16,20528494,0.673649448901415,rs1496759,0.4211,-0.0345,ACSM1,13565
16,20730568,0.515562740154564,rs4783506,0.6502,-0.0877,LOC81691,0
16,21192782,0.493064731825143,rs2733910,0.6854,-0.1126,CRYM,0
16,21565890,0.960444155847654,rs1454373,0.0496,-0.0497,METTL9,0
16,21901912,0.103228756925091,rs4783436,1.6294,-0.0476,UQCRC2,0
16,22249604,0.389049217570573,rs4275840,0.8613,0.0026,POLR3E,0
16,22255631,0.264584942488,rs9925872,1.1156,0.2036,POLR3E,2788
16,22282331,0.740900890436023,rs8047148,0.3307,0.0587,CDR2,0
16,22769836,0.171119746519253,rs208965,1.3686,0.0273,HS3ST2,0
16,22921536,0.109400562942028,rs9788794,1.6009,-0.0762,USP31,58692
16,23431376,0.57589745731093,rs4968014,0.5594,-0.0444,GGA2,2068
16,23518159,0.561021557543427,rs3826263,0.5813,0.0889,NDUFAB1,3020
16,23923602,0.975350121734664,rs10492795,0.0309,-0.0048,PRKCB,0
16,24363274,0.910817116266116,rs11642949,0.112,0.1204,CACNG3,82037
16,24384906,0.358245279639959,rs271005,0.9187,0.1486,RBBP6,73502
16,24414624,0.667775129433721,rs890844,0.4292,-0.0721,RBBP6,43784
